index,event_time,percentage_coef_m,percentage_coef_w,child_penalty
0,-5,0.04441659620482026,0.01390975790058536,0.030506838304234903
1,-4,0.10614608477965473,0.058392895704311,0.04775318907534373
2,-3,0.13745159005269694,0.09659534699434821,0.04085624305834873
3,-2,0.1598928964888564,0.09722794236307455,0.06266495412578185
15,-1,0.0,0.0,0.0
4,0,0.1319833201911489,-0.576319402390545,0.7083027225816939
5,1,0.15222031054458987,-0.7569374272592182,0.909157737803808
6,2,0.1590444240082766,-0.6073966678517579,0.7664410918600345
7,3,0.16768474585927154,-0.5992167141992534,0.7669014600585249
8,4,0.15655520298828693,-0.5730816315213617,0.7296368345096487
9,5,0.16379032843032007,-0.5392244289827443,0.7030147574130643
10,6,0.16190113410689613,-0.5105618712979929,0.672463005404889
11,7,0.15666769350994927,-0.5065793311711562,0.6632470246811054
12,8,0.1535086719458602,-0.48956460040666644,0.6430732723525266
13,9,0.16915889252965968,-0.48018804182094327,0.649346934350603
14,10,0.14558100234663368,-0.4649482714138479,0.6105292737604816
