index,event_time,percentage_coef_m,percentage_coef_w,child_penalty
0,-5,0.03316638707074988,-0.02022552692322246,0.053391913993972334
1,-4,0.05496752566978136,-0.004351781371256707,0.059319307041038064
2,-3,0.054528475711805836,0.006202127523640863,0.048326348188164975
3,-2,0.05631488256523697,0.010997849703261887,0.04531703286197508
15,-1,0.0,0.0,0.0
4,0,-0.004860481092271916,-0.2226992507552247,0.2178387696629528
5,1,-0.00792076820601231,-0.47113300135595243,0.46321223314994014
6,2,-0.01406749582977493,-0.31117288968227885,0.2971053938525039
7,3,-0.007503767283589853,-0.25363959113223916,0.24613582384864932
8,4,-0.02960924877723462,-0.21589676924051032,0.1862875204632757
9,5,-0.0514607997948584,-0.19449348318874204,0.14303268339388364
10,6,-0.03267169262011519,-0.1888422109371114,0.15617051831699622
11,7,-0.04312594087651584,-0.21843025347516695,0.17530431259865112
12,8,-0.06137453126278265,-0.2158319941980239,0.15445746293524126
13,9,-0.04485546072364404,-0.20109751498578277,0.15624205426213872
14,10,-0.061852533487417385,-0.18072964741201358,0.1188771139245962
